company,pdf_path_index,x_pdf,y_pdf,time_hour,price_relative_to_open,change_from_open_percent
Lockheed,691,154.19400024414062,129.10000610351562,12.315839336270418,0.9680327803986368,-3.1967219601363173
Lockheed,693,155.03499603271484,131.75198364257812,12.33233505595956,0.9654498796695953,-3.455012033040472
Lockheed,695,155.03499603271484,131.75198364257812,12.33233505595956,0.9654498796695953,-3.455012033040472
Lockheed,697,156.8375015258789,134.5155029296875,12.367690316660424,0.9627583425520078,-3.724165744799224
Lockheed,699,157.67950439453125,134.5155029296875,12.38420578973109,0.9627583425520078,-3.724165744799224
Lockheed,701,159.37100219726562,134.5155029296875,12.417383689059228,0.9627583425520078,-3.724165744799224
Lockheed,703,160.21199798583984,134.5155029296875,12.433879408748368,0.9627583425520078,-3.724165744799224
Lockheed,705,160.21199798583984,134.5155029296875,12.433879408748368,0.9627583425520078,-3.724165744799224
Lockheed,707,160.21199798583984,134.5155029296875,12.433879408748368,0.9627583425520078,-3.724165744799224
Lockheed,709,161.0540008544922,134.5155029296875,12.450394881819035,0.9627583425520078,-3.724165744799224
Lockheed,711,161.0540008544922,134.5155029296875,12.450394881819035,0.9627583425520078,-3.724165744799224
Lockheed,713,161.0540008544922,131.75198364257812,12.450394881819035,0.9654498796695953,-3.455012033040472
Lockheed,715,161.0540008544922,131.75198364257812,12.450394881819035,0.9654498796695953,-3.455012033040472
Lockheed,717,161.90350341796875,131.75198364257812,12.467057457723337,0.9654498796695953,-3.455012033040472
Lockheed,719,163.5865020751953,131.75198364257812,12.500068650483144,0.9654498796695953,-3.455012033040472
Lockheed,721,164.42849731445312,134.5155029296875,12.51658397390698,0.9627583425520078,-3.724165744799224
Lockheed,723,166.9530029296875,134.5155029296875,12.566100912693521,0.9627583425520078,-3.724165744799224
Lockheed,725,166.9530029296875,137.28598022460938,12.566100912693521,0.9600600286638077,-3.9939971336192315
Lockheed,727,168.64450073242188,139.93801879882812,12.599278812021659,0.9574770684894099,-4.252293151059005
Lockheed,729,168.64450073242188,139.93801879882812,12.599278812021659,0.9574770684894099,-4.252293151059005
Lockheed,731,168.64450073242188,139.93801879882812,12.599278812021659,0.9574770684894099,-4.252293151059005
Lockheed,733,169.48650360107422,139.93801879882812,12.615794285092324,0.9574770684894099,-4.252293151059005
Lockheed,735,169.48650360107422,137.28598022460938,12.615794285092324,0.9600600286638077,-3.9939971336192315
Lockheed,737,171.28900146484375,139.93801879882812,12.65114939614636,0.9574770684894099,-4.252293151059005
Lockheed,739,172.9800033569336,137.28598022460938,12.684317568430565,0.9600600286638077,-3.9939971336192315
Lockheed,741,174.66300201416016,139.93801879882812,12.717328761190371,0.9574770684894099,-4.252293151059005
Lockheed,743,174.66300201416016,137.28598022460938,12.717328761190371,0.9600600286638077,-3.9939971336192315
Lockheed,745,175.5124969482422,139.93801879882812,12.733991187447844,0.9574770684894099,-4.252293151059005
Lockheed,747,178.03799438476562,139.93801879882812,12.78352758032225,0.9574770684894099,-4.252293151059005
Lockheed,749,178.03799438476562,137.28598022460938,12.78352758032225,0.9600600286638077,-3.9939971336192315
Lockheed,751,178.03799438476562,137.28598022460938,12.78352758032225,0.9600600286638077,-3.9939971336192315
Lockheed,753,178.03799438476562,139.93801879882812,12.78352758032225,0.9574770684894099,-4.252293151059005
Lockheed,755,178.87899780273438,137.28598022460938,12.80002344965822,0.9600600286638077,-3.9939971336192315
Lockheed,757,178.87899780273438,139.93801879882812,12.80002344965822,0.9574770684894099,-4.252293151059005
Lockheed,759,181.41199493408203,139.93801879882812,12.849706945366261,0.9574770684894099,-4.252293151059005
Lockheed,761,183.09600067138672,139.93801879882812,12.882737891507595,0.9574770684894099,-4.252293151059005
Lockheed,763,184.78700256347656,139.93801879882812,12.9159060637918,0.9574770684894099,-4.252293151059005
Lockheed,765,185.6280059814453,139.93801879882812,12.932401933127771,0.9574770684894099,-4.252293151059005
Lockheed,767,185.6280059814453,137.28598022460938,12.932401933127771,0.9600600286638077,-3.9939971336192315
Lockheed,769,186.47000122070312,139.93801879882812,12.948917256551606,0.9574770684894099,-4.252293151059005
Lockheed,771,186.47000122070312,139.93801879882812,12.948917256551606,0.9574770684894099,-4.252293151059005
Lockheed,773,186.47000122070312,137.28598022460938,12.948917256551606,0.9600600286638077,-3.9939971336192315
Lockheed,775,186.47000122070312,139.93801879882812,12.948917256551606,0.9574770684894099,-4.252293151059005
Lockheed,777,187.4304962158203,137.28598022460938,12.967756894534975,0.9600600286638077,-3.9939971336192315
Lockheed,779,187.4304962158203,139.93801879882812,12.967756894534975,0.9574770684894099,-4.252293151059005
Lockheed,781,187.4304962158203,137.28598022460938,12.967756894534975,0.9600600286638077,-3.9939971336192315
Lockheed,783,188.27249908447266,137.28598022460938,12.98427236760564,0.9600600286638077,-3.9939971336192315
Lockheed,785,188.27249908447266,139.93801879882812,12.98427236760564,0.9574770684894099,-4.252293151059005
Lockheed,787,189.1219940185547,148.12399291992188,13.000934793863113,0.9495043167545808,-5.049568324541919
Lockheed,789,189.1219940185547,139.93801879882812,13.000934793863113,0.9574770684894099,-4.252293151059005
Lockheed,791,189.96299743652344,137.28598022460938,13.017430663199084,0.9600600286638077,-3.9939971336192315
Lockheed,793,190.80500030517578,139.93801879882812,13.03394613626975,0.9574770684894099,-4.252293151059005
Lockheed,795,191.64749908447266,137.28598022460938,13.05047133638435,0.9600600286638077,-3.9939971336192315
Lockheed,797,192.4885025024414,137.28598022460938,13.06696720572032,0.9600600286638077,-3.9939971336192315
Lockheed,799,195.86299896240234,134.5155029296875,13.133156297808265,0.9627583425520078,-3.724165744799224
Lockheed,801,195.86299896240234,134.5155029296875,13.133156297808265,0.9627583425520078,-3.724165744799224
Lockheed,803,195.86299896240234,134.5155029296875,13.133156297808265,0.9627583425520078,-3.724165744799224
Lockheed,805,196.70450592041016,134.5155029296875,13.149662043834999,0.9627583425520078,-3.724165744799224
Lockheed,807,196.70450592041016,134.5155029296875,13.149662043834999,0.9627583425520078,-3.724165744799224
Lockheed,809,200.07899475097656,134.5155029296875,13.215850986276113,0.9627583425520078,-3.724165744799224
Lockheed,811,200.07899475097656,134.5155029296875,13.215850986276113,0.9627583425520078,-3.724165744799224
Lockheed,813,200.07899475097656,134.5155029296875,13.215850986276113,0.9627583425520078,-3.724165744799224
Lockheed,815,200.07899475097656,134.5155029296875,13.215850986276113,0.9627583425520078,-3.724165744799224
Lockheed,817,203.572998046875,131.75198364257812,13.284384146305117,0.9654498796695953,-3.455012033040472
Lockheed,819,203.572998046875,131.75198364257812,13.284384146305117,0.9654498796695953,-3.455012033040472
Lockheed,821,204.41449737548828,131.75198364257812,13.300889742685019,0.9654498796695953,-3.455012033040472
Lockheed,823,205.25599670410156,134.5155029296875,13.317395339064923,0.9627583425520078,-3.724165744799224
Lockheed,825,206.94000244140625,134.5155029296875,13.350426285206256,0.9627583425520078,-3.724165744799224
Lockheed,827,207.781005859375,134.5155029296875,13.366922154542227,0.9627583425520078,-3.724165744799224
Lockheed,829,208.6230010986328,134.5155029296875,13.383437477966062,0.9627583425520078,-3.724165744799224
Lockheed,831,209.4720001220703,134.5155029296875,13.400090177179601,0.9627583425520078,-3.724165744799224
Lockheed,833,209.4720001220703,134.5155029296875,13.400090177179601,0.9627583425520078,-3.724165744799224
Lockheed,835,209.4720001220703,134.5155029296875,13.400090177179601,0.9627583425520078,-3.724165744799224
Lockheed,837,209.4720001220703,134.5155029296875,13.400090177179601,0.9627583425520078,-3.724165744799224
Lockheed,839,212.84649658203125,131.75198364257812,13.466279269267547,0.9654498796695953,-3.455012033040472
Lockheed,841,213.6884994506836,134.5155029296875,13.482794742338214,0.9627583425520078,-3.724165744799224
Lockheed,843,213.6884994506836,134.5155029296875,13.482794742338214,0.9627583425520078,-3.724165744799224
Lockheed,845,214.52999877929688,131.75198364257812,13.499300338718117,0.9654498796695953,-3.455012033040472
Lockheed,847,215.37149810791016,134.5155029296875,13.51580593509802,0.9627583425520078,-3.724165744799224
Lockheed,849,215.37149810791016,126.32901000976562,13.51580593509802,0.970731599572365,-2.926840042763501
Lockheed,851,218.8655014038086,134.5155029296875,13.584339095127023,0.9627583425520078,-3.724165744799224
Lockheed,853,220.54800415039062,131.75198364257812,13.617340560842896,0.9654498796695953,-3.455012033040472
Lockheed,855,222.23149871826172,131.75198364257812,13.650361480646637,0.9654498796695953,-3.455012033040472
Lockheed,857,224.76349639892578,131.75198364257812,13.700025372619983,0.9654498796695953,-3.455012033040472
Lockheed,859,226.45549774169922,131.75198364257812,13.733213148638884,0.9654498796695953,-3.455012033040472
Lockheed,861,227.29600524902344,131.75198364257812,13.74969929093092,0.9654498796695953,-3.455012033040472
Lockheed,863,235.8395004272461,131.75198364257812,13.917275756283278,0.9654498796695953,-3.455012033040472
Lockheed,865,244.27249908447266,129.10000610351562,14.0826848866005,0.9680327803986368,-3.1967219601363173
Lockheed,867,244.27249908447266,129.10000610351562,14.0826848866005,0.9680327803986368,-3.1967219601363173
Lockheed,869,244.27249908447266,129.10000610351562,14.0826848866005,0.9680327803986368,-3.1967219601363173
Lockheed,871,245.96399688720703,126.32901000976562,14.11586278592864,0.970731599572365,-2.926840042763501
Lockheed,873,251.9824981689453,129.10000610351562,14.233912735097352,0.9680327803986368,-3.1967219601363173
Lockheed,875,256.19850158691406,131.75198364257812,14.31660757321203,0.9654498796695953,-3.455012033040472
Lockheed,877,256.19850158691406,131.75198364257812,14.31660757321203,0.9654498796695953,-3.455012033040472
Lockheed,879,261.2565002441406,134.5155029296875,14.415817734750545,0.9627583425520078,-3.724165744799224
Lockheed,881,261.2565002441406,134.5155029296875,14.415817734750545,0.9627583425520078,-3.724165744799224
Lockheed,883,262.0979919433594,131.75198364257812,14.43232318148362,0.9654498796695953,-3.455012033040472
Lockheed,885,263.90850830078125,131.75198364257812,14.46783557135571,0.9654498796695953,-3.455012033040472
Lockheed,887,267.2829895019531,129.10000610351562,14.534024364149996,0.9680327803986368,-3.1967219601363173
Lockheed,889,268.12449645996094,126.32901000976562,14.55053011017673,0.970731599572365,-2.926840042763501
Lockheed,891,271.4909973144531,126.32901000976562,14.616562372387108,0.970731599572365,-2.926840042763501
Lockheed,893,274.86549377441406,126.32901000976562,14.682751464475052,0.970731599572365,-2.926840042763501
Lockheed,895,274.86549377441406,129.10000610351562,14.682751464475052,0.9680327803986368,-3.1967219601363173
Lockheed,897,274.86549377441406,129.10000610351562,14.682751464475052,0.9680327803986368,-3.1967219601363173
Lockheed,899,276.55650329589844,129.10000610351562,14.715919786406086,0.9680327803986368,-3.1967219601363173
Lockheed,901,277.39849853515625,129.10000610351562,14.732435109829924,0.9680327803986368,-3.1967219601363173
Lockheed,903,284.25799560546875,126.32901000976562,14.866980778687777,0.970731599572365,-2.926840042763501
Lockheed,905,284.25799560546875,126.32901000976562,14.866980778687777,0.970731599572365,-2.926840042763501
Lockheed,907,285.9419860839844,126.32901000976562,14.90001142553545,0.970731599572365,-2.926840042763501
Lockheed,909,285.9419860839844,126.32901000976562,14.90001142553545,0.970731599572365,-2.926840042763501
Lockheed,911,288.47450256347656,123.55801391601562,14.949685493493218,0.9734304187460932,-2.656958125390685
Lockheed,913,289.31651306152344,123.55801391601562,14.966201116210716,0.9734304187460932,-2.656958125390685
Lockheed,915,290.1669921875,120.90597534179688,14.982882846909224,0.9760133789204909,-2.3986621079509107
Lockheed,917,290.1669921875,120.90597534179688,14.982882846909224,0.9760133789204909,-2.3986621079509107
Lockheed,919,290.1669921875,120.90597534179688,14.982882846909224,0.9760133789204909,-2.3986621079509107
Lockheed,921,290.1669921875,120.90597534179688,14.982882846909224,0.9760133789204909,-2.3986621079509107
Lockheed,923,290.1669921875,120.90597534179688,14.982882846909224,0.9760133789204909,-2.3986621079509107
Lockheed,925,290.1669921875,120.90597534179688,14.982882846909224,0.9760133789204909,-2.3986621079509107
Lockheed,927,290.1669921875,120.90597534179688,14.982882846909224,0.9760133789204909,-2.3986621079509107
Lockheed,929,291.0069885253906,120.90597534179688,14.999358962863667,0.9760133789204909,-2.3986621079509107
Lockheed,931,291.0069885253906,120.90597534179688,14.999358962863667,0.9760133789204909,-2.3986621079509107
Lockheed,933,293.6520080566406,120.90597534179688,15.051239722972792,0.9760133789204909,-2.3986621079509107
Lockheed,935,295.3424987792969,120.90597534179688,15.084397868919403,0.9760133789204909,-2.3986621079509107
Lockheed,937,295.3424987792969,120.90597534179688,15.084397868919403,0.9760133789204909,-2.3986621079509107
Lockheed,939,299.5509948730469,126.32901000976562,15.166945454553616,0.970731599572365,-2.926840042763501
Lockheed,941,300.39300537109375,118.14297485351562,15.183461077271113,0.9787044107525503,-2.1295589247449676
Lockheed,943,301.24249267578125,118.14297485351562,15.200123353881756,0.9787044107525503,-2.1295589247449676
Lockheed,945,301.24249267578125,118.14297485351562,15.200123353881756,0.9787044107525503,-2.1295589247449676
Lockheed,947,301.24249267578125,118.14297485351562,15.200123353881756,0.9787044107525503,-2.1295589247449676
Lockheed,949,301.24249267578125,118.14297485351562,15.200123353881756,0.9787044107525503,-2.1295589247449676
Lockheed,951,302.9259948730469,118.14297485351562,15.233144423332325,0.9787044107525503,-2.1295589247449676
Lockheed,953,303.7749938964844,118.14297485351562,15.249797122545864,0.9787044107525503,-2.1295589247449676
Lockheed,955,303.7749938964844,118.14297485351562,15.249797122545864,0.9787044107525503,-2.1295589247449676
Lockheed,957,307.98350524902344,118.14297485351562,15.332345007473737,0.9787044107525503,-2.1295589247449676
Lockheed,959,308.82501220703125,118.14297485351562,15.34885075350047,0.9787044107525503,-2.1295589247449676
Lockheed,961,319.06748962402344,118.14297485351562,15.54975192172094,0.9787044107525503,-2.1295589247449676
Lockheed,963,321.5924987792969,120.90597534179688,15.599278737198244,0.9760133789204909,-2.3986621079509107
Lockheed,965,323.2760009765625,120.90597534179688,15.632299806648813,0.9760133789204909,-2.3986621079509107
Lockheed,967,324.2449951171875,120.90597534179688,15.651306151200513,0.9760133789204909,-2.3986621079509107
Lockheed,969,324.2449951171875,120.90597534179688,15.651306151200513,0.9760133789204909,-2.3986621079509107
Lockheed,971,325.9280090332031,120.90597534179688,15.68431764325398,0.9760133789204909,-2.3986621079509107
Lockheed,973,326.7699890136719,120.90597534179688,15.700832667384157,0.9760133789204909,-2.3986621079509107
Lockheed,975,327.6114959716797,120.90597534179688,15.71733841341089,0.9760133789204909,-2.3986621079509107
Lockheed,977,329.3030090332031,120.90597534179688,15.750516612032687,0.9760133789204909,-2.3986621079509107
Lockheed,979,329.3030090332031,123.55801391601562,15.750516612032687,0.9734304187460932,-2.656958125390685
Lockheed,981,330.1435089111328,123.55801391601562,15.767002604677895,0.9734304187460932,-2.656958125390685
Lockheed,983,334.3605041503906,120.90597534179688,15.849716896880441,0.9760133789204909,-2.3986621079509107
Lockheed,985,334.3605041503906,120.90597534179688,15.849716896880441,0.9760133789204909,-2.3986621079509107
Lockheed,987,336.0435028076172,120.90597534179688,15.882728089640246,0.9760133789204909,-2.3986621079509107
Lockheed,989,339.41749572753906,118.14297485351562,15.94890730503743,0.9787044107525503,-2.1295589247449676
Lockheed,991,342.0705108642578,120.90597534179688,16.00094489502412,0.9760133789204909,-2.3986621079509107
Martin Marietta,993,121.07600021362305,96.33999633789062,11.666246017741978,0.9999394809120032,-0.006051908799675765
Martin Marietta,994,124.44250106811523,88.9954833984375,11.732278279952356,1.0070926892428984,0.7092689242898409
Martin Marietta,995,125.4109992980957,88.9954833984375,11.75127489746012,1.0070926892428984,0.7092689242898409
Martin Marietta,996,129.61949920654297,92.60800170898438,11.83382255791775,1.00357426721988,0.35742672198799674
Martin Marietta,997,130.46050262451172,92.60800170898438,11.85031842725372,1.00357426721988,0.35742672198799674
Martin Marietta,998,131.3105010986328,96.33999633789062,11.866990730201955,0.9999394809120032,-0.006051908799675765
Martin Marietta,999,132.1520004272461,103.56549072265625,11.88349632658186,0.9929021910257947,-0.7097808974205311
Martin Marietta,1000,132.1520004272461,103.56549072265625,11.88349632658186,0.9929021910257947,-0.7097808974205311
Martin Marietta,1001,134.6855010986328,103.56549072265625,11.933189698980662,0.9929021910257947,-0.7097808974205311
Martin Marietta,1002,135.52650451660156,107.18600463867188,11.949685568316633,0.9893759816611076,-1.0624018338892371
Martin Marietta,1003,135.52650451660156,110.79098510742188,11.949685568316633,0.985864901139586,-1.4135098860413975
Martin Marietta,1004,135.52650451660156,110.79098510742188,11.949685568316633,0.985864901139586,-1.4135098860413975
Martin Marietta,1005,136.36849975585938,118.14297485351562,11.96620089174047,0.9787044107525503,-2.1295589247449676
Martin Marietta,1006,136.36849975585938,118.14297485351562,11.96620089174047,0.9787044107525503,-2.1295589247449676
Martin Marietta,1007,136.36849975585938,118.14297485351562,11.96620089174047,0.9787044107525503,-2.1295589247449676
Martin Marietta,1008,138.05149841308594,121.74801635742188,11.999212084500277,0.9751932707856725,-2.480672921432747
Martin Marietta,1009,138.05149841308594,125.36849975585938,11.999212084500277,0.9716670911436637,-2.8332908856336325
Martin Marietta,1010,138.05149841308594,125.36849975585938,11.999212084500277,0.9716670911436637,-2.8332908856336325
Martin Marietta,1011,138.89350128173828,132.71298217773438,12.015727557570944,0.9645139125354466,-3.5486087464553395
Martin Marietta,1012,138.89350128173828,132.71298217773438,12.015727557570944,0.9645139125354466,-3.5486087464553395
Martin Marietta,1013,139.73500061035156,139.93801879882812,12.032233153950846,0.9574770684894099,-4.252293151059005
Martin Marietta,1014,139.73500061035156,147.28298950195312,12.032233153950846,0.9503234143183429,-4.967658568165712
Martin Marietta,1015,140.70349884033203,154.50802612304688,12.051229771458614,0.9432865702723062,-5.671342972769377
Martin Marietta,1016,141.5449981689453,161.86099243164062,12.067735367838516,0.9361251287595704,-6.3874871240429565
Martin Marietta,1017,141.5449981689453,161.86099243164062,12.067735367838516,0.9361251287595704,-6.3874871240429565
Martin Marietta,1018,141.5449981689453,169.0860137939453,12.067735367838516,0.9290882995748728,-7.091170042512718
Martin Marietta,1019,142.38699340820312,169.0860137939453,12.084250691262353,0.9290882995748728,-7.091170042512718
Martin Marietta,1020,142.38699340820312,176.43099975585938,12.084250691262353,0.9219346305424667,-7.8065369457533285
Martin Marietta,1021,142.38699340820312,176.43099975585938,12.084250691262353,0.9219346305424667,-7.8065369457533285
Martin Marietta,1022,142.38699340820312,176.43099975585938,12.084250691262353,0.9219346305424667,-7.8065369457533285
Martin Marietta,1023,143.22900390625,183.65550231933594,12.10076631397985,0.9148983066432972,-8.51016933567028
Martin Marietta,1024,144.9199981689453,176.43099975585938,12.133934336617225,0.9219346305424667,-7.8065369457533285
Martin Marietta,1025,144.9199981689453,180.04249572753906,12.133934336617225,0.9184172042291656,-8.158279577083437
Martin Marietta,1026,144.9199981689453,172.69100952148438,12.133934336617225,0.9255772041920122,-7.4422795807987825
Martin Marietta,1027,144.9199981689453,169.0860137939453,12.133934336617225,0.9290882995748728,-7.091170042512718
Martin Marietta,1028,145.76100158691406,161.86099243164062,12.150430205953196,0.9361251287595704,-6.3874871240429565
Martin Marietta,1029,145.76100158691406,154.50802612304688,12.150430205953196,0.9432865702723062,-5.671342972769377
Martin Marietta,1030,145.76100158691406,154.50802612304688,12.150430205953196,0.9432865702723062,-5.671342972769377
Martin Marietta,1031,147.45249938964844,147.28298950195312,12.183608105281333,0.9503234143183429,-4.967658568165712
Martin Marietta,1032,147.45249938964844,147.28298950195312,12.183608105281333,0.9503234143183429,-4.967658568165712
Martin Marietta,1033,148.29400634765625,154.50802612304688,12.200113851308068,0.9432865702723062,-5.671342972769377
Martin Marietta,1034,148.29400634765625,154.50802612304688,12.200113851308068,0.9432865702723062,-5.671342972769377
Martin Marietta,1035,149.13600158691406,150.8955078125,12.216629174731903,0.9468049922953246,-5.3195007704675445
Martin Marietta,1036,149.97750091552734,150.8955078125,12.233134771111807,0.9468049922953246,-5.3195007704675445
Martin Marietta,1037,149.97750091552734,150.8955078125,12.233134771111807,0.9468049922953246,-5.3195007704675445
Martin Marietta,1038,149.97750091552734,150.8955078125,12.233134771111807,0.9468049922953246,-5.3195007704675445
Martin Marietta,1039,150.81900024414062,154.50802612304688,12.249640367491711,0.9432865702723062,-5.671342972769377
Martin Marietta,1040,150.81900024414062,147.28298950195312,12.249640367491711,0.9503234143183429,-4.967658568165712
